# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2429       1.242070143772e-11       3.657840715837e-13      -5.521617099199e-13       3.760009695494e-15       1.455186558279e-16       1.834557926713e-17      -7.656922913732e-19 
 2430       1.238843451844e-11       3.652486141356e-13      -5.473725215072e-13       3.755024005758e-15       1.452376041004e-16       1.845921401559e-17      -8.032695403273e-19 
 2431       1.235604144136e-11       3.647415643355e-13      -5.426421531765e-13       3.750037065918e-15       1.449571651741e-16       1.857243412298e-17      -8.402222437332e-19 
 2432       1.232352704597e-11       3.642625175772e-13      -5.379715747894e-13       3.745048933725e-15       1.446773374958e-16       1.868521845431e-17      -8.766064756958e-19 
 2433       1.229089618821e-11       3.638110677454e-13      -5.333617590052e-13       3.740059667081e-15       1.443981195009e-16       1.879754580829e-17      -9.124784988257e-19 
 2434       1.225815374047e-11       3.633868072147e-13      -5.288136812846e-13       3.735069324042e-15       1.441195096138e-16       1.890939491727e-17      -9.478947644344e-19 
 2435       1.222530459159e-11       3.629893268476e-13      -5.243283198918e-13       3.730077962812e-15       1.438415062474e-16       1.902074444716e-17      -9.829119127291e-19 
 2436       1.219235364688e-11       3.626182159929e-13      -5.199066558978e-13       3.725085641750e-15       1.435641078035e-16       1.913157299735e-17      -1.017586773008e-18 
 2437       1.215930582818e-11       3.622730624844e-13      -5.155496731824e-13       3.720092419365e-15       1.432873126725e-16       1.924185910069e-17      -1.051976363857e-18 
 2438       1.212616607381e-11       3.619534526389e-13      -5.112583584377e-13       3.715098354319e-15       1.430111192337e-16       1.935158122338e-17      -1.086137893340e-18 
 2439       1.209293933865e-11       3.616589712550e-13      -5.070337011702e-13       3.710103505425e-15       1.427355258548e-16       1.946071776491e-17      -1.120128759200e-18 
 2440       1.205963059411e-11       3.613892016109e-13      -5.028766937040e-13       3.705107931650e-15       1.424605308925e-16       1.956924705800e-17      -1.154006549052e-18 
 2441       1.202624482818e-11       3.611437254636e-13      -4.987883311833e-13       3.700111692111e-15       1.421861326919e-16       1.967714736855e-17      -1.187829040576e-18 
 2442       1.199278704541e-11       3.609221230464e-13      -4.947696115751e-13       3.695114846080e-15       1.419123295870e-16       1.978439689554e-17      -1.221654201714e-18 
 2443       1.195926226696e-11       3.607239730681e-13      -4.908215356722e-13       3.690117452980e-15       1.416391199003e-16       1.989097377098e-17      -1.255540190866e-18 
 2444       1.192567553063e-11       3.605488527107e-13      -4.869451070956e-13       3.685119572388e-15       1.413665019428e-16       1.999685605984e-17      -1.289545357083e-18 
 2445       1.189203189081e-11       3.603963376283e-13      -4.831413322975e-13       3.680121264033e-15       1.410944740144e-16       2.010202176000e-17      -1.323728240263e-18 
 2446       1.185833641857e-11       3.602660019452e-13      -4.794112205638e-13       3.675122587796e-15       1.408230344035e-16       2.020644880215e-17      -1.358147571349e-18 
 2447       1.182459420165e-11       3.601574182544e-13      -4.757557840171e-13       3.670123603715e-15       1.405521813869e-16       2.031011504976e-17      -1.392862272518e-18 
 2448       1.179081034446e-11       3.600701576159e-13      -4.721760376191e-13       3.665124371977e-15       1.402819132302e-16       2.041299829897e-17      -1.427931457382e-18 
 2449       1.175698996810e-11       3.600037895553e-13      -4.686729991738e-13       3.660124952925e-15       1.400122281874e-16       2.051507627857e-17      -1.463414431179e-18 
 2450       1.172313821042e-11       3.599578820619e-13      -4.652476893298e-13       3.655125407055e-15       1.397431245011e-16       2.061632664991e-17      -1.499370690971e-18 
 2451       1.168926022600e-11       3.599320015873e-13      -4.619011315831e-13       3.650125795016e-15       1.394746004024e-16       2.071672700681e-17      -1.535859925837e-18 
 2452       1.165536118613e-11       3.599257130437e-13      -4.586343522802e-13       3.645126177614e-15       1.392066541111e-16       2.081625487554e-17      -1.572942017070e-18 
 2453       1.162144627894e-11       3.599385798021e-13      -4.554483806205e-13       3.640126615803e-15       1.389392838352e-16       2.091488771472e-17      -1.610677038371e-18 
 2454       1.158752070928e-11       3.599701636913e-13      -4.523442486588e-13       3.635127170698e-15       1.386724877714e-16       2.101260291526e-17      -1.649125256044e-18 
 2455       1.155358955957e-11       3.600200173435e-13      -4.493227882801e-13       3.630127912455e-15       1.384062642610e-16       2.110939065523e-17      -1.688324918546e-18 
 2456       1.151965737108e-11       3.600876611866e-13      -4.463840207925e-13       3.625128947013e-15       1.381406122598e-16       2.120529254830e-17      -1.728225479992e-18 
 2457       1.148572856015e-11       3.601726063120e-13      -4.435277636986e-13       3.620130389516e-15       1.378755308710e-16       2.130036322567e-17      -1.768753978767e-18 
 2458       1.145180755724e-11       3.602743621121e-13      -4.407538333928e-13       3.615132355439e-15       1.376110191896e-16       2.139465750225e-17      -1.809837211761e-18 
 2459       1.141789880695e-11       3.603924362784e-13      -4.380620451590e-13       3.610134960582e-15       1.373470763017e-16       2.148823037687e-17      -1.851401734120e-18 
 2460       1.138400676806e-11       3.605263348005e-13      -4.354522131705e-13       3.605138321078e-15       1.370837012851e-16       2.158113703245e-17      -1.893373859000e-18 
 2461       1.135013591349e-11       3.606755619634e-13      -4.329241504875e-13       3.600142553388e-15       1.368208932089e-16       2.167343283622e-17      -1.935679657323e-18 
 2462       1.131629073036e-11       3.608396203462e-13      -4.304776690567e-13       3.595147774303e-15       1.365586511338e-16       2.176517333987e-17      -1.978244957524e-18 
 2463       1.128247571999e-11       3.610180108206e-13      -4.281125797097e-13       3.590154100946e-15       1.362969741118e-16       2.185641427975e-17      -2.020995345308e-18 
 2464       1.124869539791e-11       3.612102325484e-13      -4.258286921614e-13       3.585161650768e-15       1.360358611864e-16       2.194721157708e-17      -2.063856163402e-18 
 2465       1.121495429388e-11       3.614157829804e-13      -4.236258150091e-13       3.580170541553e-15       1.357753113924e-16       2.203762133813e-17      -2.106752511311e-18 
 2466       1.118125695189e-11       3.616341578545e-13      -4.215037557310e-13       3.575180891416e-15       1.355153237562e-16       2.212769985439e-17      -2.149609245067e-18 
 2467       1.114760793021e-11       3.618648511936e-13      -4.194623206850e-13       3.570192818802e-15       1.352558972955e-16       2.221750360277e-17      -2.192350976982e-18 
 2468       1.111401180135e-11       3.621073553041e-13      -4.175013151073e-13       3.565206442490e-15       1.349970310192e-16       2.230708924580e-17      -2.234902075404e-18 
 2469       1.108047315212e-11       3.623611607743e-13      -4.156205431110e-13       3.560221881589e-15       1.347387239279e-16       2.239651363181e-17      -2.277186664471e-18 
 2470       1.104699658364e-11       3.626257564722e-13      -4.138198076851e-13       3.555239255542e-15       1.344809750132e-16       2.248583379511e-17      -2.319128623860e-18 
 2471       1.101358671132e-11       3.629006295443e-13      -4.120989106929e-13       3.550258684125e-15       1.342237832584e-16       2.257510695621e-17      -2.360651588540e-18 
 2472       1.098024816491e-11       3.631852654130e-13      -4.104576528709e-13       3.545280287447e-15       1.339671476379e-16       2.266439052196e-17      -2.401678948531e-18 
 2473       1.094698558849e-11       3.634791477759e-13      -4.088958338273e-13       3.540304185948e-15       1.337110671174e-16       2.275374208578e-17      -2.442133848650e-18 
 2474       1.091380364052e-11       3.637817586031e-13      -4.074132520408e-13       3.535330500406e-15       1.334555406540e-16       2.284321942783e-17      -2.481939188270e-18 
 2475       1.088070699381e-11       3.640925781359e-13      -4.060097048594e-13       3.530359351929e-15       1.332005671963e-16       2.293288051521e-17      -2.521017621068e-18 
 2476       1.084770033555e-11       3.644110848852e-13      -4.046849884989e-13       3.525390861962e-15       1.329461456837e-16       2.302278350214e-17      -2.559291554782e-18 
 2477       1.081478836734e-11       3.647367556291e-13      -4.034388980416e-13       3.520425152283e-15       1.326922750473e-16       2.311298673015e-17      -2.596683150962e-18 
 2478       1.078197580518e-11       3.650690654117e-13      -4.022712274353e-13       3.515462345006e-15       1.324389542094e-16       2.320354872828e-17      -2.633114324722e-18 
 2479       1.074926737952e-11       3.654074875414e-13      -4.011817694915e-13       3.510502562581e-15       1.321861820834e-16       2.329452821323e-17      -2.668506744499e-18 
 2480       1.071666783523e-11       3.657514935884e-13      -4.001703158846e-13       3.505545927791e-15       1.319339575741e-16       2.338598408962e-17      -2.702781831796e-18 
 2481       1.068418193164e-11       3.661005533839e-13      -3.992366571502e-13       3.500592563758e-15       1.316822795773e-16       2.347797545010e-17      -2.735860760946e-18 
 2482       1.065181444255e-11       3.664541350175e-13      -3.983805826839e-13       3.495642593937e-15       1.314311469804e-16       2.357056157561e-17      -2.767664458858e-18 
 2483       1.061957015624e-11       3.668117048362e-13      -3.976018807403e-13       3.490696142123e-15       1.311805586618e-16       2.366380193550e-17      -2.798113604770e-18 
 2484       1.058745387549e-11       3.671727274417e-13      -3.969003384312e-13       3.485753332444e-15       1.309305134910e-16       2.375775618779e-17      -2.827128630008e-18 
 2485       1.055547041760e-11       3.675366656898e-13      -3.962757417247e-13       3.480814289369e-15       1.306810103289e-16       2.385248417929e-17      -2.854629717731e-18 
 2486       1.052362461440e-11       3.679029806874e-13      -3.957278754435e-13       3.475879137702e-15       1.304320480274e-16       2.394804594585e-17      -2.880536802693e-18 
 2487       1.049192131223e-11       3.682711317919e-13      -3.952565232639e-13       3.470948002585e-15       1.301836254297e-16       2.404450171250e-17      -2.904769570987e-18 
 2488       1.046036537201e-11       3.686405766084e-13      -3.948614677147e-13       3.466021009498e-15       1.299357413701e-16       2.414191189367e-17      -2.927247459806e-18 
 2489       1.042896166923e-11       3.690107709887e-13      -3.945424901753e-13       3.461098284262e-15       1.296883946742e-16       2.424033709337e-17      -2.947889657189e-18 
 2490       1.039771509396e-11       3.693811690292e-13      -3.942993708747e-13       3.456179953032e-15       1.294415841584e-16       2.433983810537e-17      -2.966615101781e-18 
 2491       1.036663055086e-11       3.697512230691e-13      -3.941318888904e-13       3.451266142306e-15       1.291953086305e-16       2.444047591340e-17      -2.983342482581e-18 
 2492       1.033571295920e-11       3.701203836889e-13      -3.940398221467e-13       3.446356978920e-15       1.289495668893e-16       2.454231169135e-17      -2.997990238697e-18 
 2493       1.030496725289e-11       3.704880997083e-13      -3.940229474137e-13       3.441452590048e-15       1.287043577249e-16       2.464540680342e-17      -3.010476559099e-18 
 2494       1.027439778039e-11       3.708538506065e-13      -3.940808122896e-13       3.436553097335e-15       1.284596797606e-16       2.474979579130e-17      -3.020747493131e-18 
 2495       1.024400650060e-11       3.712172439938e-13      -3.942120496878e-13       3.431658599243e-15       1.282155309798e-16       2.485540516186e-17      -3.028861462885e-18 
 2496       1.021379477640e-11       3.715779187088e-13      -3.944150593226e-13       3.426769188600e-15       1.279719091965e-16       2.496213412305e-17      -3.034905246519e-18 
