# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2333       1.409152008734e-11       5.620102099805e-13      -1.284065000876e-12       0.000000000000e+00       1.756038007475e-16       9.499817730188e-18       3.578017852931e-18 
 2334       1.409590600171e-11       5.570624168147e-13      -1.280553344944e-12       0.000000000000e+00       1.752560560828e-16       9.526982143586e-18       3.530797947988e-18 
 2335       1.409999987710e-11       5.521299189095e-13      -1.276821688986e-12       0.000000000000e+00       1.749090929173e-16       9.556399157407e-18       3.485058561868e-18 
 2336       1.410378504213e-11       5.472143769467e-13      -1.272871094553e-12       0.000000000000e+00       1.745629088510e-16       9.588046616552e-18       3.440849069255e-18 
 2337       1.410724477021e-11       5.423174571545e-13      -1.268702628252e-12       0.000000000000e+00       1.742175014668e-16       9.621902275348e-18       3.398219003781e-18 
 2338       1.411036404415e-11       5.374407149605e-13      -1.264317765497e-12       0.000000000000e+00       1.738728684684e-16       9.657943004867e-18       3.357195963565e-18 
 2339       1.411313486204e-11       5.325852451396e-13      -1.259719604510e-12       0.000000000000e+00       1.735290080922e-16       9.696142409662e-18       3.317719176267e-18 
 2340       1.411555096446e-11       5.277520294865e-13      -1.254911659936e-12       0.000000000000e+00       1.731859186979e-16       9.736473195905e-18       3.279705518339e-18 
 2341       1.411760607287e-11       5.229420529739e-13      -1.249897459798e-12       0.000000000000e+00       1.728435986308e-16       9.778907962486e-18       3.243071571556e-18 
 2342       1.411929388953e-11       5.181563037559e-13      -1.244680545516e-12       0.000000000000e+00       1.725020462226e-16       9.823419200898e-18       3.207733622698e-18 
 2343       1.412060809756e-11       5.133957731706e-13      -1.239264471920e-12       0.000000000000e+00       1.721612597909e-16       9.869979295116e-18       3.173607663236e-18 
 2344       1.412154236085e-11       5.086614557446e-13      -1.233652807266e-12       0.000000000000e+00       1.718212376391e-16       9.918560521477e-18       3.140609389011e-18 
 2345       1.412209032408e-11       5.039543491951e-13      -1.227849133248e-12       0.000000000000e+00       1.714819780567e-16       9.969135048563e-18       3.108654199911e-18 
 2346       1.412224561271e-11       4.992754544341e-13      -1.221857045017e-12       0.000000000000e+00       1.711434793191e-16       1.002167493708e-17       3.077657199562e-18 
 2347       1.412200183290e-11       4.946257755714e-13      -1.215680151192e-12       0.000000000000e+00       1.708057396877e-16       1.007615213972e-17       3.047533195001e-18 
 2348       1.412135257158e-11       4.900063199180e-13      -1.209322073877e-12       0.000000000000e+00       1.704687574095e-16       1.013253850110e-17       3.018196696361e-18 
 2349       1.412029139634e-11       4.854180979892e-13      -1.202786448673e-12       0.000000000000e+00       1.701325307178e-16       1.019080575756e-17       2.989561916554e-18 
 2350       1.411881185547e-11       4.808621235081e-13      -1.196076924698e-12       0.000000000000e+00       1.697970578314e-16       1.025092553711e-17       2.961542770950e-18 
 2351       1.411690747793e-11       4.763394134091e-13      -1.189197164596e-12       0.000000000000e+00       1.694623369552e-16       1.031286935927e-17       2.934052877058e-18 
 2352       1.411457177332e-11       4.718509878409e-13      -1.182150844556e-12       0.000000000000e+00       1.691283662796e-16       1.037660863499e-17       2.907005554210e-18 
 2353       1.411179823184e-11       4.673978701700e-13      -1.174941654323e-12       0.000000000000e+00       1.687951439812e-16       1.044211466648e-17       2.880313823242e-18 
 2354       1.410858032433e-11       4.629810869839e-13      -1.167573297216e-12       0.000000000000e+00       1.684626682221e-16       1.050935864713e-17       2.853890406173e-18 
 2355       1.410491150218e-11       4.586016680947e-13      -1.160049490143e-12       0.000000000000e+00       1.681309371503e-16       1.057831166139e-17       2.827647725891e-18 
 2356       1.410078519737e-11       4.542606465420e-13      -1.152373963612e-12       0.000000000000e+00       1.677999488995e-16       1.064894468461e-17       2.801497905830e-18 
 2357       1.409619482242e-11       4.499590585965e-13      -1.144550461749e-12       0.000000000000e+00       1.674697015890e-16       1.072122858298e-17       2.775352769654e-18 
 2358       1.409113377036e-11       4.456979437635e-13      -1.136582742312e-12       0.000000000000e+00       1.671401933241e-16       1.079513411335e-17       2.749123840937e-18 
 2359       1.408559541473e-11       4.414783447856e-13      -1.128474576707e-12       0.000000000000e+00       1.668114221955e-16       1.087063192317e-17       2.722722342848e-18 
 2360       1.407957310957e-11       4.373013076469e-13      -1.120229749999e-12       0.000000000000e+00       1.664833862798e-16       1.094769255031e-17       2.696059197827e-18 
 2361       1.407306018938e-11       4.331678815754e-13      -1.111852060930e-12       0.000000000000e+00       1.661560836391e-16       1.102628642300e-17       2.669045027270e-18 
 2362       1.406604996910e-11       4.290791190471e-13      -1.103345321934e-12       0.000000000000e+00       1.658295123212e-16       1.110638385966e-17       2.641590151214e-18 
 2363       1.405853574409e-11       4.250360757888e-13      -1.094713359150e-12       0.000000000000e+00       1.655036703595e-16       1.118795506881e-17       2.613604588008e-18 
 2364       1.405051079014e-11       4.210398107815e-13      -1.085960012437e-12       0.000000000000e+00       1.651785557731e-16       1.127097014894e-17       2.584998054006e-18 
 2365       1.404196836341e-11       4.170913862643e-13      -1.077089135391e-12       0.000000000000e+00       1.648541665664e-16       1.135539908840e-17       2.555679963243e-18 
 2366       1.403290170043e-11       4.131918677367e-13      -1.068104595356e-12       0.000000000000e+00       1.645305007297e-16       1.144121176527e-17       2.525559427114e-18 
 2367       1.402330401809e-11       4.093423239629e-13      -1.059010273442e-12       0.000000000000e+00       1.642075562386e-16       1.152837794724e-17       2.494545254062e-18 
 2368       1.401316851358e-11       4.055438269744e-13      -1.049810064538e-12       0.000000000000e+00       1.638853310543e-16       1.161686729149e-17       2.462545949255e-18 
 2369       1.400248836443e-11       4.017974520739e-13      -1.040507877329e-12       0.000000000000e+00       1.635638231237e-16       1.170664934459e-17       2.429469714268e-18 
 2370       1.399125672845e-11       3.981042778381e-13      -1.031107634306e-12       0.000000000000e+00       1.632430303787e-16       1.179769354236e-17       2.395224446766e-18 
 2371       1.397946674372e-11       3.944653861215e-13      -1.021613271786e-12       0.000000000000e+00       1.629229507373e-16       1.188996920975e-17       2.359717740184e-18 
 2372       1.396711152855e-11       3.908818620594e-13      -1.012028739926e-12       0.000000000000e+00       1.626035821023e-16       1.198344556073e-17       2.322856883410e-18 
 2373       1.395418418150e-11       3.873547940712e-13      -1.002358002732e-12       0.000000000000e+00       1.622849223625e-16       1.207809169817e-17       2.284548860465e-18 
 2374       1.394067778135e-11       3.838852738641e-13      -9.926050380838e-13       0.000000000000e+00       1.619669693918e-16       1.217387661370e-17       2.244700350185e-18 
 2375       1.392658538705e-11       3.804743964359e-13      -9.827738377396e-13       0.000000000000e+00       1.616497210495e-16       1.227076918764e-17       2.203217725904e-18 
 2376       1.391190003774e-11       3.771232600787e-13      -9.728684073575e-13       0.000000000000e+00       1.613331751804e-16       1.236873818883e-17       2.160007055133e-18 
 2377       1.389661654007e-11       3.738327944671e-13      -9.628927207348e-13       0.000000000000e+00       1.610173297351e-16       1.246775291483e-17       2.115002938919e-18 
 2378       1.388073684244e-11       3.706032437589e-13      -9.528505821965e-13       0.000000000000e+00       1.607021831327e-16       1.256778511707e-17       2.068255224678e-18 
 2379       1.386426469383e-11       3.674346803170e-13      -9.427457633892e-13       0.000000000000e+00       1.603877339003e-16       1.266880708731e-17       2.019842826845e-18 
 2380       1.384720385947e-11       3.643271763351e-13      -9.325820489903e-13       0.000000000000e+00       1.600739805528e-16       1.277079101834e-17       1.969844935988e-18 
 2381       1.382955812085e-11       3.612808038376e-13      -9.223632367226e-13       0.000000000000e+00       1.597609215929e-16       1.287370900383e-17       1.918341019107e-18 
 2382       1.381133127572e-11       3.582956346788e-13      -9.120931373671e-13       0.000000000000e+00       1.594485555108e-16       1.297753303828e-17       1.865410819926e-18 
 2383       1.379252713815e-11       3.553717405429e-13      -9.017755747778e-13       0.000000000000e+00       1.591368807847e-16       1.308223501684e-17       1.811134359184e-18 
 2384       1.377314953851e-11       3.525091929435e-13      -8.914143858946e-13       0.000000000000e+00       1.588258958801e-16       1.318778673528e-17       1.755591934934e-18 
 2385       1.375320232348e-11       3.497080632236e-13      -8.810134207579e-13       0.000000000000e+00       1.585155992505e-16       1.329415988984e-17       1.698864122833e-18 
 2386       1.373268935613e-11       3.469684225547e-13      -8.705765425216e-13       0.000000000000e+00       1.582059893368e-16       1.340132607713e-17       1.641031776435e-18 
 2387       1.371161451586e-11       3.442903419372e-13      -8.601076274677e-13       0.000000000000e+00       1.578970645677e-16       1.350925679404e-17       1.582176027488e-18 
 2388       1.368998169848e-11       3.416738921994e-13      -8.496105650195e-13       0.000000000000e+00       1.575888233594e-16       1.361792343760e-17       1.522378286228e-18 
 2389       1.366779481620e-11       3.391191439976e-13      -8.390892577555e-13       0.000000000000e+00       1.572812641157e-16       1.372729730492e-17       1.461720241668e-18 
 2390       1.364505779765e-11       3.366261678155e-13      -8.285476214235e-13       0.000000000000e+00       1.569743852280e-16       1.383734959304e-17       1.400283861895e-18 
 2391       1.362177458789e-11       3.341950339642e-13      -8.179895849541e-13       0.000000000000e+00       1.566681850754e-16       1.394805139886e-17       1.338151394366e-18 
 2392       1.359794914845e-11       3.318258125814e-13      -8.074190904745e-13       0.000000000000e+00       1.563626620242e-16       1.405937371903e-17       1.275405366198e-18 
 2393       1.357358545734e-11       3.295185736317e-13      -7.968400933226e-13       0.000000000000e+00       1.560578144287e-16       1.417128744979e-17       1.212128584462e-18 
 2394       1.354868750907e-11       3.272733869058e-13      -7.862565620605e-13       0.000000000000e+00       1.557536406304e-16       1.428376338695e-17       1.148404136479e-18 
 2395       1.352325931464e-11       3.250903220200e-13      -7.756724784881e-13       0.000000000000e+00       1.554501389582e-16       1.439677222573e-17       1.084315390112e-18 
 2396       1.349730490161e-11       3.229694484167e-13      -7.650918376576e-13       0.000000000000e+00       1.551473077288e-16       1.451028456064e-17       1.019945994063e-18 
 2397       1.347082831407e-11       3.209108353630e-13      -7.545186478866e-13       0.000000000000e+00       1.548451452462e-16       1.462427088544e-17       9.553798781599e-19 
 2398       1.344383361270e-11       3.189145519514e-13      -7.439569307723e-13       0.000000000000e+00       1.545436498019e-16       1.473870159296e-17       8.907012536578e-19 
 2399       1.341632487474e-11       3.169806670988e-13      -7.334107212051e-13       0.000000000000e+00       1.542428196747e-16       1.485354697504e-17       8.259946135282e-19 
 2400       1.338830619405e-11       3.151092495461e-13      -7.228840673824e-13       0.000000000000e+00       1.539426531311e-16       1.496877722242e-17       7.613447327545e-19 
